
[0057]  [038]  []  []

-Z/6/749/t1	              {ΓΑΛΗΝΟΥ 
-Z/6/805/10	πάνυ νέων. οἱ μὲν γὰρ ὑπερθερμαίνουϲιν, οἱ δ' οὐδ' ὅλωϲ θερμαίνουϲιν. 
-Z/6/805/11	μάλιϲτα δὲ τῶν φύϲει παχέων οἴνων ἀπέχεϲθαι προϲῆκεν, ἔϲτ' ἂν ὦϲι 
-Z/6/805/12	νέοι. τοϲούτου γὰρ δέουϲι ϲυντελεῖν τι ταῖϲ τῶν ϲιτίων πέψεϲιν, ὥϲτ' 
-Z/6/805/13	αὐτοὶ μόλιϲ πέττονται. πρὸϲ τούτοιϲ δ' οὐδ' ὑπέρχονται κατὰ τὴν κοι-
-Z/6/805/14	λίαν οὐδ' ἀναδίδονται ῥᾳδίωϲ οὐδ' οὖρα προτρέπουϲιν οὐδ' αἱματώϲει 
-Z/6/805/15	ϲυντελοῦϲιν οὐδὲ θρέψει, διαμένουϲι δ' ἐπὶ πλεῖϲτον ἐν τῇ γαϲτρὶ 
-Z/6/806/1	μετέωροι παραπληϲίωϲ ὕδατι, κἂν βραχύ τιϲ πλέον αὐτῶν | πίῃ, ῥᾳ-
-Z/6/806/2	δίωϲ ὀξύνονται. 
-Z/6/806/3	  μόνουϲ δ' ἄν τιϲ ἐπ' ἀγαθῷ τῶν νέων οἴνων πίνοι τοὺϲ λεπτοὺϲ 
-Z/6/806/4	τῇ ϲυϲτάϲει, καθάπερ ἐν Ἰταλίᾳ ὅ τε Γαυριανὸϲ ὀνομαζόμενόϲ ἐϲτι καὶ 
-Z/6/806/5	ὁ Ἀλβανὸϲ ἔνιοί τε τῶν ἐν Ϲαβίνοιϲ τε καὶ Τούϲκοιϲ γεννωμένων.  
-Z/6/806/6	οὐ γὰρ δὴ πάντεϲ γέ εἰϲι τοιοῦτοι. καὶ περὶ Νέαν δὲ πόλιν ὁ κατὰ 
-Z/6/806/7	τὸν ὑπερκείμενον αὐτῆϲ λόφον Ἀμιναῖοϲ ἐν τάχει πότιμοϲ γίνεται. 
-Z/6/806/8	κατὰ δὲ τὴν Ἀϲίαν παρ' ἡμῖν ὅ τε Τιβηνόϲ ἐϲτι τοιοῦτοϲ καὶ ὁ Ἀρ-
-Z/6/806/9	ϲυηνὸϲ καὶ μετ' αὐτοὺϲ ὁ Τιτακαζηνόϲ. ἀλλὰ τούτουϲ μὲν ὡϲ παρα-
-Z/6/806/10	δείγματα προὐχειριϲάμην, ἐθεαϲάμην δὲ τοιούτουϲ οἴνουϲ ἐν ἅπαϲι 
-Z/6/806/11	ϲχεδὸν τοῖϲ ἔθνεϲιν· ἀλλ' ἀγνοοῦϲιν αὐτοὺϲ οἱ ξένοι διὰ διττὴν αἰτίαν, 
-Z/6/806/12	ὅτι τε παντάπαϲιν ὀλίγοι γεννῶνται καὶ διότι μακρὸν πλοῦν οὐ 
-Z/6/806/13	φέρουϲιν, ὡϲ ὑπὸ τῶν ἐμπόρων μὴ δύναϲθαι εἰϲ ἄλλην χώραν μετακο-
-Z/6/806/14	μίζεϲθαι. γνωρίϲειϲ δὲ ῥᾳδίωϲ τοὺϲ τοιούτουϲ οἴνουϲ πρώτῃ μὲν καὶ 
-Z/6/806/15	μάλιϲτα τῇ λεπτότητι, πληϲίον ἥκονταϲ ὕδατοϲ, εἶτα καὶ τῇ λευκότητι, 
-Z/6/806/16	καὶ γευομένῳ δ' ἄν ϲοι φανεῖεν ὑδατώδειϲ, οὐδεμίαν ἔχοντεϲ ἰϲχυρὰν 
-Z/6/807/1	ϲτύψιν ἔν τε τῷ κεράννυϲθαι μὴ φέροντεϲ ὕδατοϲ | μῖξιν πολλοῦ· διὸ 
-Z/6/807/2	καὶ πρὸϲ τῶν παλαιῶν ἰατρῶν ὀλιγοφόροι κέκληνται. καὶ μέντοι καὶ 
-Z/6/807/3	καθάπερ οἱ κιρροὶ θερμοὶ τὴν δύναμιν ὄντεϲ αὐτίκα πληροῦϲι τὴν 
-Z/6/807/4	κεφαλήν, οὕτωϲ οἱ τοιοῦτοι πρὸϲ τῷ μηδέποτε βλάπτειν αὐτὴν ὠφε-
-Z/6/807/5	λοῦϲιν ἐνίοτε, παύοντεϲ ὀδύναϲ μικράϲ τιναϲ, ὅϲαι διὰ τοὺϲ ἐν τῇ 
-Z/6/807/6	κοιλίᾳ χυμοὺϲ εἰώθαϲι γίγνεϲθαι. τῆϲ γάρ τοι κεφαλῆϲ οὐ μόνον, ὅταν 
-Z/6/807/7	αὐτὴ πάϲχῃ τι πάθοϲ ἴδιον, ὀδυνωμένηϲ, ἀλλὰ καὶ διὰ τὴν κοιλίαν 
-Z/6/807/8	ἀναπέμπουϲαν ἀτμοὺϲ χυμῶν μοχθηρῶν, ἡ τοιαύτη κεφαλαλγία παύ-
-Z/6/807/9	εται δι' οἴνου πόϲεωϲ ὀλιγοφόρου βραχεῖαν ἔχοντοϲ ϲτύψιν. ὅϲοι γὰρ 
[0057]  [038]  []  []

-Z/6/807/10	ἔκλυτοι παντάπαϲίν εἰϲιν, ὥϲπερ ὁ παρ' ἡμῖν Τιβηνόϲ, ἐν Ἰταλίᾳ δὲ 
-Z/6/807/11	τῶν Ϲαβίνων ἔνιοι, τοϲούτῳ χείρουϲ ὑπάρχουϲι τῶν ἀτρέμα ϲτυφόν-
-Z/6/807/12	των, ὅϲῳ βελτίουϲ εἰϲὶν ὕδατοϲ. εὕροιϲ γὰρ ἄν ποτε καὶ δι' ὕδατοϲ 
-Z/6/807/13	πόϲιν ἀλγοῦνταϲ ἐνίουϲ τὴν κεφαλήν, καὶ μάλιϲθ' ὅταν ᾖ μοχθηρόν,  
-Z/6/807/14	ὡϲ αὐτοῦ τε διαφθειρομένου καὶ τὸν φυϲικὸν τόνον ἐκλύοντοϲ τῆϲ 
-Z/6/807/15	γαϲτρόϲ, 〈ἧϲ〉 ἀτονηϲάϲηϲ ἰχῶρεϲ χολώδειϲ εἰώθαϲι ϲυρρεῖν ἐκ τοῦ 
-Z/6/808/1	ϲώματοϲ εἰϲ τὸ κύτοϲ αὐτῆϲ, ὥϲπερ τοῖϲ νηϲτεύϲαϲιν, ὧν τῆϲ | κακίαϲ 
-Z/6/808/2	τε καὶ βλάβηϲ ὁ προειρημένοϲ οἶνοϲ ἐλευθεροῖ τὸν ἄνθρωπον, ἐκ μὲν 
-Z/6/808/3	τοῦ παραχρῆμα τῷ τῆϲ ἐπικράϲεωϲ λόγῳ, μετὰ βραχὺ δὲ καὶ τῷ ῥω-
-Z/6/808/4	ϲθεῖϲαν τὴν κοιλίαν ὠθεῖν ἀφ' ἑαυτῆϲ κάτω τὰ λυποῦντα. ταῖϲ μέν-
-Z/6/808/5	τοι θερμαῖϲ πάνυ κράϲεϲι τῶν ἀνθρώπων ἢ διὰ φύϲιν ἢ διὰ ἡλικίαν 
-Z/6/808/6	ὠφελιμώτερον οἴνου ποτὸν ὕδωρ ἐϲτίν. εἰ δέ ποτε καὶ δεήϲειεν οἴνου, 
-Z/6/808/7	τόν τε λεπτὸν καὶ μετρίωϲ αὐϲτηρὸν αὐτοῖϲ διδόναι. 
-Z/6/808/8	  κατὰ δὲ τὸν αὐτὸν τρόπον ἐπὶ πάντων ἐδεϲμάτων τε καὶ πομά-
-Z/6/808/9	των οὐχ ἁπλῶϲ ἑκάϲτῳ χρῆϲθαι βέλτιον, ἀλλὰ μετὰ τοῦ διορίϲαϲθαι 
-Z/6/808/10	τὰϲ φύϲειϲ τῶν χρηϲομένων. ἐϲτὶ δὲ μεγίϲτη μὲν ἐν τοῖϲ οἴνοιϲ δια-
-Z/6/808/11	φορὰ κατ' εἴδη ϲκοπουμένοιϲ, ὡϲ διῄρηται, βραχεῖα δ' ἐν τοῖϲ ἄλλοιϲ· 
-Z/6/808/12	οὐ γὰρ ἂν εὕροιϲ ποτὲ φακῆν ἢ κράμβην ὑγραίνουϲαν, ἀλλ' ἧττον τὴν 
-Z/6/808/13	μὲν ἑτέραν ξηραίνουϲαν, ὑγραίνουϲαν δ' οὐδεμίαν ὥϲπερ οὐδὲ ψύχου-
-Z/6/808/14	ϲαν. ἔτι δὲ μᾶλλον οὐκ ἂν εὕροιϲ τι γένοϲ κρομύων ἢ πράϲων ἢ ϲκο-
-Z/6/808/15	ρόδων ψῦχον, ἀλλ' ἧττόν τε καὶ μᾶλλον θερμαῖνον, οὔκουν οὐδὲ θρι-
-Z/6/808/16	δακίνην θερμαίνουϲαν οὐδ' ἀτράφαξυν ἢ βλίτον ἢ ἀνδράχνην. οὐ μὴν 
-Z/6/809/1	οὐδὲ τὸ μᾶλλόν τε καὶ ἧττον ἐν αὐτοῖϲ | μεγάλην ἔχει διαφοράν. ἐπὶ 
-Z/6/809/2	δὲ τῶν οἴνων ὁ παλαιότατοϲ, ὃν ἔφην ὑπὸ Ῥωμαίων ὀνομάζεϲθαι 
-Z/6/809/3	Καίκουβον, εἰϲ τοϲοῦτον τοῦ λευκοῦ τε ἅμα καὶ αὐϲτηροῦ καὶ νέου 
-Z/6/809/4	καὶ παχέοϲ οἴνου διενήνοχεν, ὡϲ τὸν μὲν ἱκανώτατα θερμαίνειν, τὸν 
-Z/6/809/5	δὲ ψύχειν αἰϲθητῶϲ. 
-Z/6/809/6	  Οὐκ ὀλίγη δ' ἐϲτὶ καὶ κατὰ τὸ μέλι διαφορά. τό γε μὴν 
-Z/6/809/7	μοχθηρόν, ὡϲ ἤτοι δυϲῶδεϲ ὑπάρχειν ἢ γευομένοιϲ ἄλλην τινὰ ἐμφαί-
-Z/6/809/8	νειν ποιότητα μεμιγμένην, οὐ μέλι τὸ τοιοῦτον. τοῦ δ' ἀμέμπτου 
-Z/6/809/9	μέλιτοϲ αἱ διαφοραὶ κατὰ τὸ μᾶλλόν τε καὶ ἧττον ἐν γλυκύτητι καὶ  
-Z/6/809/10	δριμύτητι τυγχάνουϲιν οὖϲαι, τοῦ γλυκυτάτου μετὰ δριμύτητοϲ εἰϲ 
-Z/6/809/11	ἄκρον ἥκοντοϲ ἀρετῆϲ. ἀλλὰ τῷ γε θερμὸν εἶναι τῇ δυνάμει πᾶν εἰϲ 
-Z/6/809/12	χολήν [τε] μεταβάλλειν ἑτοίμωϲ ἐν τοῖϲ θερμοῖϲ ϲώμαϲι κοινὸν αὐτοῖϲ 
-Z/6/809/13	ἐϲτι καὶ διὰ τοῦτο χρήϲιμον ἔδεϲμα φύϲεϲι μὲν φλεγματικωτέραιϲ, ἡλι-
-Z/6/809/14	κίαιϲ δὲ πρεϲβυτικαῖϲ, ὥϲπερ γε καὶ νοϲήμαϲι ψυχροῖϲ. 
-Z/6/809/15	  ὀξύμελί γε μὴν ἐν τοῖϲ μάλιϲτα χρηϲιμώτατον ἁπάϲαιϲ ἡλικίαιϲ 
-Z/6/809/16	καὶ φύϲεϲιν εἰϲ ὑγιεινὴν ἀϲφάλειαν, ἐκφράττον ἁπάϲαϲ τὰϲ ϲτενὰϲ 
-Z/6/810/1	διεξόδουϲ, ὡϲ μηδα|μόθι παχὺν ἢ κολλώδη χυμὸν ἴϲχεϲθαι. διὰ τοῦτό 
-Z/6/810/2	γέ τοι καὶ τὰ καλούμενα πρὸϲ τῶν ἰατρῶν ὑγιεινὰ φάρμακα τῆϲ λεπτυ-
-Z/6/810/3	νούϲηϲ ἐϲτὶ δυνάμεωϲ ἅπαντα. ἀϲφαλεϲτέρα μὲν γὰρ εἰϲ ὑγιείαϲ φυλα-
-Z/6/810/4	κὴν ἡ τοιαύτη τῆϲ παχυνούϲηϲ, εὐεξίαν δὲ καὶ ῥώμην ἀδύνατοϲ ἐργάζεϲθαι. 
-Z/6/810/5	  βούλονται δ' ἔνιοι ϲφαλερῶϲ ὑγιαίνειν μᾶλλον εὐεκτοῦντεϲ ἢ βεβαίαν 
-Z/6/810/6	ὑγίειαν κτήϲαϲθαι διὰ παντὸϲ ἰϲχνοὶ καὶ ἀϲθενεῖϲ ὄντεϲ. ἀλλὰ τούτων 
-Z/6/810/7	γε αὐτῶν ὅϲοι ϲὺν εὐεξίᾳ καὶ ῥώμῃ τὴν ὑγίειαν ἔχειν ἐθέλουϲιν, ἔνιοι 
-Z/6/810/8	μὲν ἑαυτοῖϲ ϲχολάζουϲιν, ἔνιοι δὲ ϲτρατιωτικὸν ἢ πολιτικὸν ἐπανῄρην-
-Z/6/810/9	ται βίον, ἀναγκαζόμενοι καὶ νυκτὸϲ ἀναϲτῆναι καὶ δι' ὅληϲ ἡμέραϲ 
-Z/6/810/10	κάμνειν ἐπιπόνοιϲ πράξεϲι δουλεύοντεϲ· ὧν ** τὸ πρὸ τοῦ βαλα-
-Z/6/810/11	νείου γυμνάϲιον, οἷϲ γε δὴ δυνατόν ἐϲτιν, ἢ τοῦτο γοῦν μόνον διὰ 
-Z/6/810/12	παντὸϲ γίνεται τὸ καλούμενον ὑπὸ τῶν γυμναϲτῶν ἀποθεραπευτικόν. 
-Z/6/810/13	οἱ πολλοὶ δὲ δι' ἀϲχολίαϲ οὐδὲ τούτῳ χρῆϲθαι δύνανται. τούτοιϲ μὲν 
-Z/6/810/14	οὖν ὑγιαίνειν ἀδύνατόν ἐϲτι διὰ παντόϲ, εἰ καὶ ϲωφρόνωϲ γε διαιτῶν-
-Z/6/810/15	ται, καθ' ὅϲον δ' ἐγχωρεῖ, τὰ δέοντα πράττοντεϲ ὀλιγάκιϲ νοϲήϲουϲιν.  
-Z/6/811/1	ἅπτεϲθαι μὲν οὖν αὐτοῖϲ | ἀναγκαῖόν ἐϲτι καὶ τῶν πολυτρόφων ἐδε-
-Z/6/811/2	ϲμάτων, ἃ παχεῖϲ γεννᾷ χυμούϲ. ἀλλὰ μετρίωϲ γε τοῦτο πρακτέον ἐν 
-Z/6/811/3	ἐκείνοιϲ τε τοῖϲ καιροῖϲ, ὁπότε ϲαφοῦϲ ἐνδείαϲ αἰϲθάνονται. τὸν δ' 
-Z/6/811/4	ἄλλον χρόνον ἅπαντα τοῖϲ μέϲοιϲ ἐδέϲμαϲι τῶν ὀλιγοτρόφων τε καὶ 
-Z/6/811/5	πολυτρόφων χρηϲτέον. 
-Z/6/811/6	  Ἀφεκτέον γε μὴν ἀεὶ τῶν κακοχύμων, πλὴν εἴ ποτε δέοι 
-Z/6/811/7	κάμνονταϲ ὥρᾳ θέρουϲ θεραπεύεϲθαι τήν τε ξηρότητα καὶ τὴν θερμα-
-Z/6/811/8	ϲίαν ὅλου τοῦ ϲώματοϲ. ἐπιτήδεια γὰρ ἐν ἐκείνῳ τῷ καιρῷ καὶ μῆλα 
-Z/6/811/9	καὶ μόρα καὶ κοκκύμηλα καὶ κεράϲια προϲληφθέντα. καὶ ϲικύου δὲ καὶ 
-Z/6/811/10	πέπονοϲ οὐ πολὺ προϲενέγκαϲθαι τηνικαῦτα καὶ μηλοπέπονοϲ ἔτι τε 
-Z/6/811/11	τῶν πραικοκκίων ὀνομαζομένων ἢ Περϲικῶν ἐγχωρεῖ, καθάπερ γε καὶ 
-Z/6/811/12	τῆϲ καλουμένηϲ παρὰ Ῥωμαίοιϲ μέλκηϲ ἐψυχριϲμένηϲ ἀφρογάλακτόϲ 
-Z/6/811/13	τε καὶ τῶν διὰ γάλακτοϲ ἐδεϲμάτων ψυχρῶν, ὁποῖόν ἐϲτι καὶ τὸ καλού-
-Z/6/811/14	μενον ἀργυροτρύφημα. καὶ ϲῦκα δὲ ὁμοίωϲ ψυχρὰ καὶ κολόκυνθαι τοῖϲ 
-Z/6/811/15	οὕτω διακειμένοιϲ ἐπιτήδειοι. ϲωφροϲύνην δ' ἀϲκῶν ἄνθρωποϲ ἑτέρῳ 
-Z/6/812/1	τρόπῳ τὸν ἐπὶ τοῖϲ εἰρημένοιϲ καμάτοιϲ αὐχμὸν τοῦ | ϲώματοϲ ὑγραί-
-Z/6/812/2	νειν τε καὶ ψύχειν δύναται. παραγενόμενοϲ γὰρ ἐκ τοῦ βαλανείου καὶ 
-Z/6/812/3	προπιὼν ὕδατοϲ μὲν πρῶτον, εἶτ' οἴνου μετρίωϲ ὑδαροῦϲ ἀνεμέϲαϲ τε 
-Z/6/812/4	πᾶν ὃ ἔπιε, θριδακίνηϲ μὲν πρῶτον, ἀβλαβοῦϲ τε ἅμα καὶ ψύχοντοϲ 
-Z/6/812/5	λαχάνου, προϲενέγκαϲθαι δύναται, μετὰ ταύτην δὲ δι' ὄξουϲ τε καὶ γάρου 
-Z/6/812/6	ποδὸϲ ὑείου καλῶϲ ἡψημένου καὶ πτερῶν ἀλεκτορίδοϲ ἢ χηνὸϲ ἢ καὶ 
-Z/6/812/7	τῆϲ γαϲτρὸϲ αὐτοῦ καί τινοϲ ἰχθύοϲ ταγηνιϲτοῦ τῶν ἁπαλοϲάρκων, εἰ 
-Z/6/812/8	δὲ βούλοιτο, καὶ λαχανώδουϲ τινὸϲ ἅψαϲθαι τῶν μὴ κακοχύμων, ὁποῖόν 
-Z/6/812/9	ἐϲτι μαλάχη τε καὶ κολοκύνθη, μετὰ ταῦτα δὲ πιεῖν οἶνον ὕδατι ψυχρῷ  
-Z/6/812/10	πάνυ κεκραμένον. ἐφῆφθαι δὲ καὶ ταρίχου πρὸ τοῦδε καὶ τῶν ὀνο-
-Z/6/812/11	μαζομένων τρομητῶν ᾠῶν, ἰχθύων δὲ τῶν δι' ἐλαίου καὶ γάρου λαμ-
-Z/6/812/12	βανομένων ἐγχωρεῖ. βέλτιον γάρ, ὡϲ ἔφην, ὕδατι ψυχρῷ τὴν ξηρὰν 
-Z/6/812/13	θερμότητα τοῦ ϲώματοϲ ἰάϲαϲθαι φεύγονταϲ ἀεὶ τὰ κακόχυμα τῶν 
-Z/6/812/14	ἐδεϲμάτων. 
-Z/6/812/15	  καὶ χόνδροϲ δὲ ψυχρὸϲ ἐξ οἰνομέλιτοϲ ἢ οἴνου ψυχροῦ τὴν αὐτὴν 
-Z/6/812/16	τοῦ ϲώματοϲ ἰᾶται διάθεϲιν ἄνευ κακοχυμίαϲ. ἐμοὶ δ' ἤρκεϲε πολλάκιϲ 
-Z/6/812/17	ἐν τοιαύτῃ διαθέϲει γενομένῳ πτιϲάνηϲ χυλῷ χρήϲαϲθαι καλῶϲ ἐψυ-
-Z/6/813/1	χριϲμένῳ κατ' ἐκεῖνον τὸν | καιρόν, ἐν ᾧ μικρὸν ἔμπροϲθεν ἔφην ἐπι-
-Z/6/813/2	τηδείωϲ ἄν τινα πιεῖν ψυχρόν. 
-Z/6/813/3	  ἄλλο δ' ἄλλῳ τὸ μέτρον ἔϲτω τοῦ ψύχοντοϲ ἐδέϲματόϲ τε καὶ 
-Z/6/813/4	πόματοϲ, οἷϲ μὲν χρῆϲθαι χιόνι ϲύνηθεϲ, ἐκείνῃ προψύχουϲιν, οἷϲ δ' 
-Z/6/813/5	ἀπὸ πηγῆϲ ὕδατι προϲφάτῳ, μηδὲν χιόνοϲ δεομένοιϲ. ἔϲτω δὲ καὶ ὁ 
-Z/6/813/6	κεραννύμενοϲ οἶνοϲ ὡϲαύτωϲ προεψυχριϲμένοϲ. οὕτωϲ γὰρ ὀνομάζειν 
-Z/6/813/7	ἔθοϲ ἐϲτὶ τοῖϲ ἰατροῖϲ τοὺϲ ἐν ὕδατι ψυχροτάτῳ προεψυγμένουϲ, ἀγγείου 
-Z/6/813/8	δηλονότι τὸν οἶνον ἔχοντοϲ ἐνιϲταμένου τῷ ὕδατι. 
-Z/6/813/9	  ταῦτα μὲν οὖν ὑποτίθεμαι τοῖϲ ᾑρημένοιϲ βίον ἐν ἀϲχολίᾳ, καθ-
-Z/6/813/10	άπερ οἱ διοικοῦντεϲ ἔθνη καὶ πόλειϲ, ἔτι τε μᾶλλον οἱ τούτων ὑπηρέται, 
-Z/6/813/11	καὶ τούτων οὐδὲν ἧττον ὅϲοι κατὰ πόλεμον ἢ ἐν ὁδοιπορίαιϲ μακραῖϲ 
-Z/6/813/12	διατρίβουϲιν. ὅϲοι δ' ἐλεύθεροι τῆϲ τοιαύτηϲ ἀϲχολίαϲ, εἰ μὲν ἔθοϲ 
-Z/6/813/13	ἔχοιεν γυμνάζεϲθαι, ϲπανιώτατα δεήϲονται ψυχροῦ πόϲεωϲ. μὴ γυμνα-
-Z/6/813/14	ζόμενοι δέ, θέρουϲ ἀκμαίου θερμότητοϲ αἰϲθανόμενοι πολλῆϲ, ἀβλα-
-Z/6/813/15	βῶϲ ἂν ἀπὸ πηγῆϲ πίνοιεν ἀπεχόμενοι χιόνοϲ. εἰ γὰρ καὶ παραχρῆμα 
-Z/6/814/1	τὰ νέα τῶν ϲωμάτων ἡ χιὼν μηδὲν αἰϲθητὸν | φαίνοιτο βλάπτουϲα, 
[0057]  [038]  []  []

-Z/6/814/2	λεληθότωϲ γοῦν κατὰ βραχὺ τῆϲ βλάβηϲ αὐξανομένηϲ ἐπὶ προήκοντι 
-Z/6/814/3	τῷ χρόνῳ παρακμαζούϲηϲ τε τῆϲ ἡλικίαϲ ἀνίατά τε καὶ δυϲίατα νοϲήματα 
-Z/6/814/4	αὐτοῖϲ γίνεται κατ' ἄρθρα καὶ νεῦρα καὶ ϲπλάγχνα. πάϲχειν δ' εἰκὸϲ  
-Z/6/814/5	ἑκάϲτῳ βλαπτόμενον ἐκεῖνο τὸ μέροϲ τοῦ ϲώματοϲ, ὅπερ ἀϲθενέϲτατόν 
-Z/6/814/6	ἐϲτι φύϲει. 
-Z/6/814/7	  Μέγιϲτον δ' εἴϲ τε κακοχυμίαν καὶ νόϲουϲ ἐϲτὶν ἀπεψία ϲυνεχήϲ, 
-Z/6/814/8	ἐάν τ' ἐπ' εὐχύμοιϲ ἐάν τ' ἐπὶ κακοχύμοιϲ ἐδέϲμαϲι γένηται· πρόδηλον 
-Z/6/814/9	δ' ὅτι πολὺ χείρων ἡ ἐπὶ τοῖϲ κακοχύμοιϲ. διττῶν δ' ὄντων αὐτῶν 
-Z/6/814/10	ἐπὶ μὲν τοῖϲ τὸν λεπτὸν γεννῶϲι χυμὸν ὀξέα νοϲήματα γίνεται μετὰ 
-Z/6/814/11	κακοήθων πυρετῶν, εἰ δ' εἰϲ ἓν μόριον ἀποϲκήψειεν ἡ κακοχυμία, τά 
-Z/6/814/12	τ' ἐρυϲιπέλατα καὶ οἱ ἕρπητεϲ εἴτε τι θερμὸν οὕτωϲ ἄλλο πάθοϲ, ἐπὶ 
-Z/6/814/13	δὲ τοῖϲ τὸν παχὺν ἀρθρίτιδεϲ καὶ ποδάγραι καὶ νεφρίτιδεϲ ἄϲθματά 
-Z/6/814/14	τε καὶ ϲπληνὸϲ καὶ ἥπατοϲ ϲκιρρώδειϲ διαθέϲειϲ. οἷϲ δ' ἡ κακοχυμία 
-Z/6/814/15	μελαγχολική, καρκίνοι καὶ λέπραι καὶ ψῶραι καὶ πυρετοὶ τεταρταῖοι 
-Z/6/815/1	καὶ μελαγχολίαι κακόχροιαί τε μέλαιναι μετὰ ϲπλη|νὸϲ ὄγκου παραπλη-
-Z/6/815/2	ϲίου, καὶ κιρϲοὶ δὲ μέλανεϲ αἱμορροΐδεϲ τε πολλοῖϲ ἐγένοντο διὰ τοι-
-Z/6/815/3	οῦτον χυμόν. αἱ δ' ἐπίμικτοι πλειόνων χυμῶν διαθέϲειϲ ἕρπητάϲ τε 
-Z/6/815/4	καὶ τὰ καλούμενα φαγεδαινικὰ τῶν ἑλκῶν ἔτι τε τὰ κακοήθη πάντα 
-Z/6/815/5	καὶ πυρετοὺϲ ὀξεῖϲ ὑποϲτροφὰϲ ἐπιφέρονταϲ, ὡϲ εἰϲ χρόνον αὖθιϲ ἐκ-
-Z/6/815/6	πίπτειν, ἐργάζονται.  
